Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TransSalePrice,InsideSF,OutsideSF,TotalSF,OverallQualCond,GarageCarArea,ExterQualCond,BsmtQualCond,BsmtQualCondPlus,FireplacesQu,GarageQualCond
911,90,RL,80.0,11600,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443,1,0,662,1105,GasA,3,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,3,12,7,0,0,Detchd,1960.0,Unf,2,480,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,1,2010,WD,Normal,154300,11.946660519211651,3859,0,3859,25,960,9,9,27,0,9
912,20,RL,68.64164328703566,9286,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4,4,3,5,196,1,0,1072,1268,GasA,3,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,7,0,0,Detchd,1978.0,Unf,1,252,3,3,Y,173,0,0,0,0,0,0,0,No_MF,0,10,2009,WD,Normal,143500,11.874097282798648,2788,173,2961,35,252,9,16,240,0,9
913,30,RM,51.0,6120,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,489,1,0,279,768,GasA,3,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,3,6,6,0,0,Detchd,1925.0,Unf,1,450,3,3,Y,0,0,112,0,120,0,0,3,Shed,620,7,2006,WD,Abnorml,88000,11.385103457032141,2345,0,2345,35,450,9,9,27,0,9
914,90,RH,82.0,6270,Pave,No_Alley,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,284,1,0,717,1001,GasA,3,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,3,8,7,0,0,2Types,1949.0,Unf,3,871,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,8,2007,WD,Normal,145000,11.884495917930655,3874,0,3874,30,2613,9,9,36,0,9
915,160,FV,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,6,294,1,0,318,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,7,0,0,Detchd,2009.0,RFn,2,528,3,3,Y,0,234,0,0,0,0,0,0,No_MF,0,6,2009,New,Partial,173733,12.065280672855897,2364,234,2598,30,1056,12,12,216,0,9
916,160,RM,21.0,2001,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0,1,0,546,546,GasA,2,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,6,7,0,0,Attchd,1970.0,Unf,1,286,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,1,2007,WD,Normal,75000,11.225256725762893,1924,0,1924,20,286,9,9,9,0,9
917,20,C (all),50.0,9000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,3,4,50,1,0,430,480,GasA,3,N,FuseA,480,0,0,480,1,0,0,0,1,1,3,4,7,0,0,Detchd,1958.0,Unf,1,308,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,10,2006,WD,Abnorml,35311,10.471978128496518,1268,0,1268,6,308,9,9,108,0,9
918,20,RL,85.55821680703566,17140,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059,1,0,75,1134,GasA,5,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,3,6,7,0,0,Attchd,1956.0,RFn,1,284,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,4,2009,WD,Normal,135000,11.813037464800539,2647,0,2647,24,284,9,9,45,0,9
919,60,RL,103.0,13125,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5,3,2,4,48,6,634,422,1104,GasA,5,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,4,8,7,1,3,Attchd,1991.0,RFn,3,833,3,3,Y,72,192,224,0,0,0,0,4,No_MF,0,11,2007,WD,Normal,238000,12.380030154325457,4288,264,4552,35,2499,12,15,720,3,9
920,20,RL,87.0,11029,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4,3,1,5,528,4,411,245,1184,GasA,5,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,3,6,6,1,3,Attchd,1990.0,Unf,2,601,3,3,Y,0,51,0,0,190,0,0,0,No_MF,0,5,2008,WD,Normal,176500,12.081081821061819,3199,51,3250,48,1202,15,12,240,3,9
921,60,RL,70.0,8462,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4,4,1,6,814,1,0,114,928,GasA,5,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,4,7,7,0,0,Attchd,1994.0,RFn,2,471,3,3,Y,300,87,0,0,0,0,0,0,No_MF,0,7,2007,WD,Normal,201000,12.211065162153215,3120,387,3507,30,942,16,16,96,0,9
922,90,RL,67.0,8777,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084,1,0,188,1272,GasA,4,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,3,9,7,0,0,No_GT,1900.0,No_GF,0,0,0,0,N,0,70,0,0,0,0,0,4,No_MF,0,9,2008,WD,Normal,145900,11.890683588496984,3472,70,3542,35,0,9,9,45,0,0
923,20,RL,65.0,10237,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,28,1,0,1288,1316,GasA,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,7,1,4,Attchd,2005.0,Fin,2,397,3,3,Y,100,0,0,23,0,0,0,0,No_MF,0,10,2006,New,Partial,169990,12.043500773454495,3029,100,3129,30,794,12,12,72,4,9
924,120,RL,50.0,8012,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,1,2,165,6,841,598,1604,GasA,5,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,4,5,7,1,2,Attchd,1993.0,RFn,2,533,3,3,Y,0,69,0,0,0,0,0,0,No_MF,0,7,2008,WD,Normal,193000,12.170450649220749,3754,69,3823,30,1066,12,12,144,2,9
925,20,RL,79.0,10240,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4,3,1,4,625,2,1061,0,1686,GasA,3,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,3,7,7,1,3,Attchd,1980.0,Unf,2,612,3,3,Y,384,131,0,0,0,0,0,0,No_MF,0,5,2006,WD,Normal,207500,12.242891437918386,3984,515,4499,36,1224,12,12,96,3,9
926,20,RL,82.26493428703566,15611,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767,2,93,266,1126,GasA,3,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,5,6,7,0,0,Attchd,1977.0,RFn,2,540,3,3,Y,180,0,0,0,0,0,0,0,No_MF,0,3,2008,WD,Abnorml,175000,12.07254696717504,2792,180,2972,30,1080,9,12,360,0,9
927,60,RL,93.0,11999,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4,3,1,1,0,1,0,1181,1181,GasA,5,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,5,10,7,1,4,BuiltIn,2003.0,Fin,3,656,3,3,Y,104,100,0,0,0,0,0,0,No_MF,0,5,2007,WD,Normal,285000,12.560247968016562,4211,204,4415,40,1968,12,12,12,4,9
928,60,RL,69.96412560703567,9900,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3,3,1,4,552,1,0,280,832,GasA,4,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,3,9,7,1,4,Attchd,1968.0,RFn,2,486,3,3,Y,0,43,0,0,0,0,0,4,No_MF,0,4,2008,WD,Normal,176000,12.07824495582233,3296,43,3339,35,972,9,9,36,4,9
929,20,RL,74.13834504703567,11838,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,1753,1753,GasA,5,Y,SBrkr,1788,0,0,1788,0,0,2,0,3,1,5,7,7,1,3,Attchd,2001.0,RFn,2,522,3,3,Y,202,151,0,0,0,0,0,0,No_MF,0,6,2009,WD,Normal,236500,12.373707715234994,4063,353,4416,40,1044,12,12,36,3,9
930,60,RL,76.65407688703567,13006,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4,3,1,1,0,1,0,964,964,GasA,4,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,4,8,7,1,3,BuiltIn,1997.0,Fin,2,642,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,11,2006,WD,Normal,222000,12.310437165348775,3842,0,3842,35,1284,9,12,12,3,9
931,20,RL,73.0,8925,Pave,No_Alley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,16,1,0,1450,1466,GasA,5,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,4,7,7,0,0,Attchd,2007.0,Fin,3,610,3,3,Y,100,18,0,0,0,0,0,0,No_MF,0,7,2009,WD,Normal,201000,12.211065162153215,3542,118,3660,40,1830,12,12,216,0,9
932,20,RL,70.0,9100,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,338,3,466,121,925,GasA,5,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,3,5,7,0,0,Detchd,1965.0,Unf,1,429,3,3,Y,0,0,0,0,0,0,0,2,No_MF,0,7,2009,WD,Normal,117500,11.674202123168433,2279,0,2279,30,429,9,9,108,0,9
933,20,RL,84.0,11670,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,5,4,1,1,0,1,0,1905,1905,GasA,5,Y,SBrkr,1905,0,0,1905,0,0,2,0,3,1,5,8,7,1,4,Attchd,2006.0,Fin,3,788,3,3,Y,0,191,0,0,0,0,0,0,No_MF,0,3,2007,WD,Normal,320000,12.676079399771027,4598,191,4789,45,2364,15,20,20,4,9
934,20,RL,63.0,8487,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,3,6,20,1,0,1480,1500,GasA,5,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,4,6,7,0,0,Attchd,2004.0,RFn,2,570,3,3,Y,192,36,0,0,0,0,0,0,No_MF,0,8,2009,WD,Normal,190000,12.154784614286667,3570,228,3798,35,1140,12,12,216,0,9
935,20,RL,313.0,27650,Pave,No_Alley,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,4,6,425,1,0,160,585,GasA,5,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,4,9,7,1,4,Attchd,1960.0,RFn,2,505,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,11,2008,WD,Normal,242000,12.396697137361691,3159,0,3159,49,1010,9,12,288,4,9
936,30,RL,52.0,5825,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,4,PConc,2,3,2,1,0,1,0,600,600,GasA,4,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,3,5,7,0,0,Detchd,1953.0,Unf,2,528,3,3,Y,0,0,32,0,0,0,0,0,No_MF,0,6,2006,WD,Normal,79900,11.288543647320601,1907,0,1907,20,1056,12,6,12,0,9
937,20,RL,67.0,10083,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No_MVT,0.0,4,3,PConc,4,3,1,6,833,1,0,343,1176,GasA,5,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,4,5,7,0,0,Attchd,2003.0,RFn,2,555,3,3,Y,0,41,0,0,0,0,0,0,No_MF,0,8,2009,WD,Normal,184900,12.127575825689417,2931,41,2972,35,1110,12,12,72,0,9
938,60,RL,75.0,9675,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,341,1,0,772,1113,GasA,5,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,4,8,7,1,4,Attchd,2005.0,RFn,2,689,3,3,Y,0,48,0,0,0,0,0,0,No_MF,0,2,2009,WD,Normal,253000,12.441148720271016,3773,48,3821,35,1378,12,12,144,4,9
939,60,RL,73.0,8760,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,2,6,464,1,0,927,1391,GasA,5,Y,SBrkr,1391,571,0,1962,0,0,2,1,3,1,4,7,7,0,0,Attchd,2006.0,RFn,3,868,3,3,Y,0,90,0,0,0,0,0,0,No_MF,0,8,2006,New,Partial,239799,12.387560521575551,4221,90,4311,35,2604,12,16,192,0,9
940,70,RL,100.52768280703566,24090,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0,1,0,1032,1032,GasA,5,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,3,10,7,2,3,Attchd,1940.0,Unf,1,349,3,3,Y,56,0,318,0,0,0,0,0,No_MF,0,6,2010,COD,Normal,244400,12.406565597924235,4102,56,4158,49,349,12,9,18,6,9
941,90,RL,55.0,12640,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,3,936,2,396,396,1728,GasA,3,Y,SBrkr,1728,0,0,1728,0,0,2,0,4,2,3,8,7,0,0,Attchd,1976.0,Unf,2,574,3,3,Y,40,0,0,0,0,0,0,0,No_MF,0,7,2006,WD,Normal,150900,11.924379271639218,4030,40,4070,30,1148,9,9,216,0,9
942,60,RL,67.49793300703567,8755,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4,3,1,5,772,1,0,220,992,GasA,5,Y,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,4,8,7,1,3,BuiltIn,1999.0,RFn,2,390,3,3,Y,0,0,0,168,0,0,0,4,No_MF,0,6,2009,WD,Normal,214000,12.273735966890268,3442,0,3442,35,780,12,12,60,3,9
943,90,RL,42.0,7711,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,4,6,1440,1,0,0,1440,GasA,3,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,3,8,7,0,0,No_GT,1977.0,No_GF,0,0,0,0,N,321,0,0,0,0,0,0,0,No_MF,0,8,2007,Oth,Abnorml,150000,11.918397239722838,2880,321,3201,12,0,9,12,288,0,0
944,90,RL,100.0,25000,Pave,No_Alley,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,3,1,0,1,0,1632,1632,GasA,3,Y,SBrkr,1632,0,0,1632,0,0,2,0,4,2,3,8,7,0,0,Attchd,1967.0,Unf,2,576,3,3,P,0,0,0,0,0,0,0,0,No_MF,0,6,2007,WD,Normal,143000,11.870606902224587,3840,0,3840,20,1152,9,9,27,0,9
945,20,RL,79.60273860703566,14375,Pave,No_Alley,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,1,6,111,3,354,354,819,GasA,4,Y,FuseA,1344,0,0,1344,0,1,1,0,3,1,4,7,7,1,4,Basment,1958.0,RFn,2,525,3,3,Y,0,118,0,0,233,0,0,0,No_MF,0,1,2009,COD,Abnorml,137500,11.83138646878959,2688,118,2806,36,1050,9,9,162,4,9
946,50,RM,98.0,8820,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,1088,1,0,0,1088,GasA,3,Y,SBrkr,1188,561,120,1869,0,0,1,0,2,1,3,7,7,0,0,Detchd,1963.0,Unf,2,456,3,3,Y,48,0,244,0,0,0,0,1,No_MF,0,9,2009,WD,Normal,124900,11.735276702486741,3657,48,3705,30,912,9,9,18,0,9
947,80,RL,70.0,8163,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,4,CBlock,3,3,3,5,748,4,294,102,1144,GasA,3,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,7,1,3,Attchd,1959.0,RFn,1,796,3,3,Y,86,0,0,0,0,0,0,0,No_MF,0,3,2006,WD,Normal,143000,11.870606902224587,3084,86,3170,30,796,12,9,540,3,9
948,20,RL,85.0,14536,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300,1,0,316,1616,GasA,5,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,4,9,7,1,4,Attchd,2002.0,Fin,3,808,3,3,Y,0,252,0,0,0,0,0,0,No_MF,0,11,2007,WD,Normal,270000,12.506180941677357,4053,252,4305,40,2424,12,12,216,4,9
949,60,RL,65.0,14006,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4,3,1,1,0,1,0,936,936,GasA,5,Y,SBrkr,936,840,0,1776,0,0,2,1,3,1,4,7,7,1,3,Attchd,2002.0,RFn,2,474,3,3,Y,144,96,0,0,0,0,0,0,No_MF,0,2,2006,WD,Normal,192500,12.167856627501678,3186,240,3426,35,948,12,12,12,3,9
950,20,RL,78.0,9360,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,982,1,0,179,1161,GasA,3,Y,SBrkr,1381,0,0,1381,1,0,1,1,3,1,4,5,7,1,3,Attchd,1972.0,RFn,2,676,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,3,2010,WD,Normal,197500,12.193498926601634,3218,0,3218,42,1352,9,9,45,3,9
951,20,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,398,4,149,317,864,GasA,4,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,4,5,7,0,0,Detchd,1980.0,RFn,2,720,3,3,Y,194,0,0,0,0,0,0,0,No_MF,0,7,2007,WD,Normal,129000,11.767575435251748,2448,194,2642,40,1440,9,9,180,0,9
952,20,RH,60.0,7800,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,641,1,0,187,828,GasA,4,Y,SBrkr,965,0,0,965,1,0,1,0,3,1,3,6,7,0,0,Detchd,1979.0,Unf,1,300,3,3,Y,421,0,0,0,0,0,0,3,No_MF,0,7,2006,WD,Abnorml,119900,11.694421681264394,2093,421,2514,25,300,9,9,36,0,9
953,85,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,3,4,CBlock,4,3,3,6,660,1,0,108,768,GasA,4,Y,SBrkr,768,0,0,768,0,1,1,0,2,1,3,5,7,0,0,Detchd,1974.0,Fin,1,396,3,3,Y,192,0,0,0,0,0,0,3,No_MF,0,4,2009,WD,Normal,133900,11.804855999911272,1932,192,2124,40,396,12,12,216,0,9
954,60,RL,72.49493460703566,11075,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3,3,3,5,562,2,193,29,784,GasA,5,Y,SBrkr,1168,800,0,1968,0,1,2,1,4,1,3,7,5,1,1,Attchd,1969.0,RFn,2,530,3,3,Y,305,189,0,0,0,0,0,3,Shed,400,9,2008,WD,Normal,172000,12.055255569732177,3282,494,3776,20,1060,9,9,270,1,9
955,90,RL,35.0,9400,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,3,3,CBlock,4,4,4,6,945,1,0,0,945,GasA,3,Y,SBrkr,980,0,0,980,0,2,2,0,4,0,3,4,7,0,0,No_GT,1975.0,No_GF,0,0,0,0,Y,0,0,0,0,0,0,0,0,No_MF,0,10,2006,WD,AdjLand,127500,11.755879486687116,1925,0,1925,30,0,9,16,384,0,0
956,90,RH,82.0,7136,Pave,No_Alley,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,3,3,CBlock,4,3,1,3,484,1,0,495,979,GasA,3,N,FuseF,979,979,0,1958,0,0,2,0,4,2,3,8,7,0,0,Attchd,1946.0,Unf,2,492,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,8,2007,WD,Normal,145000,11.884495917930655,3429,0,3429,36,984,9,12,36,0,9
957,160,RM,24.0,1300,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,5,285,1,0,276,561,GasA,3,Y,SBrkr,561,668,0,1229,0,0,1,1,2,1,3,5,7,1,3,Attchd,1980.0,Fin,2,462,3,3,Y,150,0,0,0,0,0,0,4,No_MF,0,5,2009,WD,Normal,124000,11.728044909070785,2252,150,2402,36,924,9,12,60,3,9
958,20,RL,70.0,7420,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,417,1,0,640,1057,GasA,3,Y,SBrkr,1057,0,0,1057,0,0,1,0,3,1,3,6,7,0,0,Detchd,1977.0,Fin,2,576,3,3,Y,0,0,0,0,0,0,0,0,No_MF,0,4,2007,WD,Normal,132000,11.790564777297387,2690,0,2690,25,1152,9,9,27,0,9
